0.0108981, -0.032111, -0.157601
0.0148825, 0.0621503, -0.0880721
0.0183539, -0.105155, -0.0391654
0.0123905, -0.0838752, 0.0250911
0.0119335, -0.0481704, 0.00278009
0.00641689, -0.127974, 0.000894858
0.0124714, -0.067102, -0.146904
0.0014565, -0.113826, -0.139499
-0.00287771, -0.0903096, 0.0213158
0.0109787, -0.0316049, -0.0785239
0.010715, -0.0627629, -0.107182
0.00681814, -0.0458557, -0.10473
0.00272757, -0.0411178, -0.100596
0.00713443, -0.00997703, -0.0603558
0.0103179, -0.0555515, -0.12532
0.0116708, -0.0492438, -0.141039
0.00472874, -0.019084, -0.0644265
0.0108103, -0.0959964, -0.142993
0.0138466, 0.0412892, -0.0367474
0.0223258, -0.065348, -0.0528198
0.00652527, 0.0403584, -0.137874
0.016272, 0.0160664, -0.0170813
0.0146305, 0.0336321, -0.0394716
0.0151995, 0.00595026, -0.00833491
0.014853, -0.0829438, -0.131667
0.0132198, 0.0482082, -0.0322633
0.00345294, -0.0477275, -0.0479973
-0.00249357, 0.0477165, -0.15648
0.0178995, -0.0717458, -0.0241168
0.00298663, -0.0732361, -0.0194968
0.00953808, -0.0328664, -0.134272
0.0196535, -0.0895082, 0.00286647
0.00430302, 0.0123873, -0.113202
0.00760133, 0.0267824, -0.132279
0.00669058, -0.133641, -0.0517813
0.0068484, -0.0896048, -0.0769171
0.00562742, -0.0861444, 0.0129713
0.0089745, 0.00571128, -0.146876
0.00549692, -0.0415488, -0.0901965
0.0104841, -0.0458703, -0.118312
0.0173898, -0.0626136, -0.133046
-0.0120188, 0.0751251, -0.0470246
0.00512493, -0.0673226, -0.0266173
0.0106019, -0.0283013, -0.131292
0.00833917, -0.0449103, -0.109103
0.0165978, -0.0793777, -0.142002
0.0053009, -0.0342739, -0.106041
0.0220219, -0.105692, -0.0149568
-0.0200605, -0.130371, -0.130551
0.0257051, -0.109999, -0.0581364
0.00903846, -0.00322643, -0.146684
0.0115239, -0.0621289, -0.122247
0.00424857, -0.0642774, -0.0385825
0.0126619, -0.0899801, -0.12961
-0.0385974, -0.000562787, -0.157971
0.00601731, -0.0696032, -0.0770745
0.00811162, -0.02461, -0.126302
0.00656196, -0.0335542, -0.0893134
0.0115248, 0.0267863, -0.0615852
0.0031844, -0.00622781, -0.0726495
0.00795185, -0.0432483, -0.0361948
0.0190753, -0.0811603, -0.106771
0.00699207, -0.0440609, -0.0205326
0.00511347, 0.0325666, -0.120391
0.0159063, -0.0862201, -0.0326695
0.00828591, -0.0935743, -0.106019
0.0165617, -0.0857938, -0.150486
-0.000284978, -0.131765, -0.0742278
0.00362248, -0.0805153, -0.00566932
0.00629302, -0.037007, -0.160226
-0.0133879, -0.128612, -0.137973
0.0105986, -0.0780685, -0.115064
0.0108069, -0.0827259, -0.113116
0.0107164, -0.0580633, 0.00181792
-0.00534734, -0.0671244, 0.00353966
0.00371961, -0.0789323, -0.0242569
0.0117873, -0.0515207, -0.141035
0.0136027, 0.0552871, -0.085876
0.0262025, -0.0795119, -0.032735
0.0146851, -0.00103099, -0.0782543
0.011264, 0.0566201, -0.075287
0.00419562, 0.0234844, -0.100168
0.0133435, 0.0168868, -0.0277305
0.0253012, -0.0978539, -0.0327876
0.00780187, 0.0183532, -0.118041
0.0162661, -0.0879772, -0.124933
0.0153525, -0.078907, -0.155424
0.00901417, -0.11822, -0.0850234
0.0121665, -0.112068, -0.130256
0.00984619, -0.112062, -0.125813
0.0111783, -0.0814094, -0.118739
0.0109809, 0.0402735, -0.0585043
0.0137023, -0.113061, -0.143688
0.0101182, 0.0701727, -0.0558517
0.00877209, 0.0686026, -0.114529
0.0135184, -0.00434323, -0.00957544
0.0128914, -0.0314889, -0.149255
0.0037619, 0.0151336, -0.0909601
-0.0348111, -0.144487, -0.00807805
0.0125082, -0.0857113, -0.110365
0.0140828, 0.0407498, -0.0583053
0.00909693, -0.0602593, -0.104339
0.0101376, -0.0930883, -0.00185387
0.00443326, -0.0760577, -0.0999355
-0.0012037, 0.00385001, -0.0987699
0.0174643, -0.0818633, -0.0191957
0.0119711, -0.105795, -0.149627
0.00746435, -0.111812, -0.0611704
-0.00146112, 0.0232168, -0.145772
0.017434, 0.00588784, -0.08862
-0.0115116, -0.129901, -0.120018
0.0112676, 0.0229997, -0.038756
0.0101969, -0.0193898, -0.0602556
0.00136769, -0.101846, -0.10593
0.00268836, -0.116565, -0.14666
0.00545132, -0.0251182, -0.0495932
0.00517893, -0.0897331, -0.066393
0.0159719, 0.0368798, -0.1079
0.020411, -0.101633, -0.0151099
0.0115097, -0.0214099, -0.14758
0.0126889, -0.0497876, -0.128989
0.00590743, -0.0577984, -0.15929
0.00928058, -0.00617939, -0.154994
0.00865412, -0.119794, -0.0879368
0.00382238, -0.0578324, -0.0274353
0.00936376, -0.0198844, -0.109675
0.012677, -0.104079, -0.0972638
0.0186134, -0.0647056, -0.111232
0.0211142, -0.105277, 0.00456039
0.0097685, 0.0384985, -0.0598295
0.0165262, -0.0984492, -0.108419
0.00016652, -0.104175, -0.0200078
0.0164308, -0.0614433, -0.149309
0.011461, -0.0212414, -0.084461
0.0102541, 0.0386297, -0.0568732
0.0127031, -0.00953211, -0.0103216
0.0046234, -0.0660991, -0.0752162
0.00453936, -0.00951903, -0.105803
0.00437959, -0.0195758, -0.0507608
0.00456812, 0.0275262, -0.141052
0.0146113, 0.0473534, -0.0738633
0.0155359, -0.101521, -0.124827
-0.012131, -0.121009, -0.0407532
0.0111008, 0.0179534, -0.0585841
-0.00482425, -0.125625, -0.128225
0.0123894, -0.042793, -0.129362
-0.00215697, -0.115549, -0.149248
0.0112127, -0.00624142, -0.118789
0.0117194, -0.073954, -0.147565
0.0236142, -0.0745055, -0.0987928
0.0115607, -0.109281, -0.09568
0.00355663, -0.0166831, -0.0947592
-0.000808242, -0.131187, -0.129379
0.00405547, -0.0200284, -0.0520543
0.0176501, -0.0163798, 0.00924665
-0.00947998, 0.0410869, -0.157719
0.0099654, 0.0643338, -0.109484
0.00525301, -0.0496969, -0.0957682
0.0248874, -0.060635, -0.0504721
0.00584284, -0.0507727, -0.0238364
0.0145276, 0.0406962, -0.100992
0.00747192, 0.0181718, -0.09132
0.00354861, -0.0695581, -0.0632141
-0.00117251, -0.111424, -0.0357812
0.0235621, -0.0609937, -0.0974923
0.0196987, -0.0323387, -0.0761095
0.00542998, -0.0353004, -0.106202
0.00720122, -0.118906, -0.0792708
0.00879583, -0.117037, -0.121089
0.0107751, 0.015783, -0.093538
0.0232393, -0.0519392, -0.00432578
0.00943205, -0.00902915, -0.146352
0.00447186, -0.050871, -0.0322351
0.01698, -0.103217, -0.120358
0.0132832, -0.108098, -0.133069
0.0194647, -0.0920131, -0.0402876
0.0176909, -0.113397, -0.133233
0.0150456, -0.0562275, -0.145484
0.0123443, -0.0490664, -0.135532
0.0128613, -0.131114, -0.0353187
0.00129274, -0.0879766, -0.0297832
0.0106999, -0.0305845, -0.130247
0.00260676, -0.0160395, -0.0698928
0.0189112, -0.0673992, -0.129722
0.00269316, -0.0986622, -0.0505188
0.00755992, -0.0377473, -0.0961994
0.00121637, 0.0723229, -0.103868
-0.0169152, 0.0364664, -0.143771
-0.037143, -0.140023, 0.0278445
0.0133635, -0.0850728, -0.0432014
0.0108815, -0.0547373, -0.116349
0.0185207, -0.0187976, -0.0575311
0.0104011, -0.0177239, -0.155095
-0.000594015, -0.108515, -0.0243603
0.0131179, -0.10712, 0.0229686
0.0132496, 0.0173453, -0.0747047
0.0117871, -0.111757, 0.0190806
0.00450445, -0.117403, -0.00681724
0.0115063, -0.023911, -0.155121
0.0065484, -0.0381859, -0.115168
0.014811, -0.0566727, -0.147434
0.00824974, 0.0313175, -0.130127
0.0194642, -0.00493222, -0.0713097
0.00284615, -0.0437454, -0.0440339
0.0115374, 0.0160311, -0.0612153
0.00927443, 0.00255527, -0.0782898
0.00779673, 0.0733605, -0.0294016
0.0087364, -0.0692328, -0.0974094
0.00251173, -0.122434, -0.136017
0.00301559, -0.101053, -0.00805753
0.00826173, -0.12016, -0.144747
0.0067552, 0.0692894, -0.125537
0.0144391, 0.0091842, -0.110429
0.0126974, -0.107161, -0.1151
0.000552278, -0.104472, -0.0226729
0.00774752, -0.00791929, -0.0722659
0.0076447, 0.00527135, -0.139654
0.0135157, -0.0880576, -0.154682
0.00316143, -0.0252294, -0.0576581
0.00467651, -0.104483, -0.0475059
0.0056481, -0.0348524, -0.107798
0.00543654, -0.0739532, -0.0657194
0.0154066, -0.0912548, -0.131427
0.00994456, 0.0354723, -0.00438285
0.00599991, -0.119525, -0.133628
0.019233, 0.010028, -0.0504478
-0.0104352, -0.0185835, -0.160234
0.0188521, -0.0252922, 0.00141453
-0.00324168, -0.120244, -0.0186947
0.011556, -0.0802516, -0.10608
0.0012479, -0.1291, -0.116168
0.0126179, -0.115597, -0.100959
0.00285049, -0.0724899, -0.0500928
0.00995406, 0.0216965, -0.0896362
0.0159272, -0.0639154, -0.130967
0.0143831, 0.0404501, -0.0660532
0.0130533, 0.0361634, -0.0806762
0.00713804, 0.059033, -0.105889
-0.0146906, -0.13405, -0.0480186
0.0153829, -0.1194, -0.134087
0.010214, 0.0682094, -0.109287
0.00364328, -0.0943929, -0.148079
0.00418749, 0.0236245, -0.101954
0.00999679, -0.0415564, -0.128241
0.0162424, -0.012213, -0.010754
0.00796488, -0.0443341, -0.100363
0.0071723, -0.0655295, -0.0896665
-0.0241869, -0.133315, -0.0196647
0.0125534, 0.0483045, -0.0595738
0.0055894, 0.0210922, -0.156851
0.00778225, -0.130257, -0.0341346
0.00642011, -0.0337143, -0.101592
-0.0190756, 0.0885818, -0.0623393
0.00699589, -0.0759761, -0.0871123
0.00305319, -0.054318, -0.157811
0.0118526, -0.100512, -0.152344
0.00851728, -0.127913, -0.133898
0.00776116, 0.00872232, -0.145799
0.00384698, -0.0718524, -0.0731906
0.0117105, -8.75819e-006, -0.0888469
0.0114038, -0.124105, -0.12949
0.00486733, -0.0746723, -0.0778164
0.00552567, 0.0197111, -0.129444
0.0110256, -0.0583828, -0.0917753
0.00829362, 0.0139496, -0.056036
0.0158537, -0.0787287, 0.00775575
0.0137304, -0.113335, -0.0348743
-0.0127721, -0.136936, -0.0312571
0.00436495, -0.0378104, -0.0444561
-0.00140573, -0.128202, 0.0165812
0.0102549, -0.0563697, -0.127162
0.0151183, 0.0192343, -0.0154172
0.0086894, -0.0236066, -0.133859
0.00938443, -0.0168992, -0.156968
0.0182295, -0.034797, -0.125071
0.00908012, -0.0297564, -0.117126
0.00261367, -0.0960263, -0.0532433
0.00850316, -0.0122002, -0.138237
0.00530276, -0.0919815, -0.143766
0.00910984, -0.103927, -0.0366912
0.0235149, -0.0458883, -0.0399714
0.00630514, -0.0436595, -0.0973272
0.0137262, -0.0511951, -0.1339
0.00964221, -0.020039, -0.0678044
-0.0777253, -0.083897, -0.142353
0.00539897, 0.0252788, -0.111122
0.00391432, 0.0144789, -0.108223
0.00543354, 0.0197401, -0.0985867
0.0133193, -0.0139325, -0.00524496
0.0104398, -0.0737474, -0.102237
0.00553881, -0.088409, -0.0326872
0.00407774, -0.0175844, -0.068202
0.0129025, 0.00389358, -0.0577683
0.0230032, -0.0520355, 0.00024864
0.00693372, -0.00288021, -0.053897
0.0237628, -0.0757074, -0.0654439
0.00776747, 0.0223367, -0.147175
0.0101744, -0.0296258, -0.0679701
0.00725993, -0.00815784, -0.130748
0.0133402, -0.0709409, -0.139129
0.0156892, -0.0706042, -0.132924
0.0055038, -0.0405319, -0.024723
0.00266706, -0.127184, -0.0510774
0.0158817, 0.0159044, -0.0489437
0.0159192, -0.0824743, -0.150715
0.012672, 0.00540668, -0.0217671
