0.0358104, -0.0127052, -0.132119
0.0395768, 0.073014, -0.0464764
0.049127, -0.0799658, -0.0282677
0.0360738, -0.0682502, 0.0314113
0.0501305, -0.0284659, 0.0245529
0.0337609, -0.10489, 0.00398122
0.0445346, -0.0469789, -0.123438
0.0219013, -0.0863083, -0.11396
0.0103633, -0.093191, 0.00471266
0.0566602, -0.0121538, -0.0460463
0.0521753, -0.0362339, -0.0718782
0.0541339, -0.0176012, -0.0627139
0.0134815, -0.0178726, -0.0642172
0.0556034, 0.00942751, -0.022944
0.0522593, -0.020109, -0.0800111
0.0503968, -0.0253486, -0.108304
0.055902, 0.00411765, -0.0237532
0.0237368, -0.0478801, -0.10236
0.0456515, 0.0509252, -0.00382726
0.0564168, -0.0470444, -0.0392954
0.0450189, 0.0387869, -0.0981604
0.0409211, 0.0211047, 0.00170577
0.0430097, 0.039623, -0.0131752
0.0469537, 0.0166108, 0.0161884
0.047874, -0.0424276, -0.0882249
0.0388469, 0.0547261, -0.00559363
0.0550679, -0.0180574, -0.00679544
0.0196198, 0.03313, -0.126256
0.0553274, -0.0485513, -0.00880202
0.0484644, -0.0453493, 0.0177217
0.0524156, -0.00497766, -0.0922937
0.0503535, -0.0675784, 0.00856217
0.0531504, 0.0280028, -0.0671153
0.0458881, 0.0425723, -0.0844607
0.0243429, -0.114137, -0.0451578
0.0489152, -0.0515743, -0.0247152
0.0388674, -0.0653126, 0.0309501
0.0402098, 0.0259111, -0.105129
0.0539297, -0.00595657, -0.0337963
0.0440523, -0.00698718, -0.0632032
0.0443719, -0.0539262, -0.11433
-0.00342604, 0.0849047, -0.031632
0.0531668, -0.0377283, 0.00718291
0.0380582, 0.00747416, -0.0822952
0.0529583, -0.00663885, -0.0533665
0.0465098, -0.0392909, -0.104958
0.0546578, -0.0063418, -0.0609931
0.0365904, -0.0949239, -0.0380233
-0.0203469, -0.118336, -0.0761992
0.0454251, -0.0912526, -0.0595477
0.0475238, 0.0129083, -0.108363
0.0518236, -0.0222552, -0.0724815
0.0537768, -0.0333801, -0.000764625
0.0445573, -0.053958, -0.0906833
-0.0324013, -0.00612793, -0.142385
0.0527801, -0.0356572, -0.0335404
0.0527858, 0.00589934, -0.0779623
